DeviceTimeStamp,Primary_VL1,Primary_VL2,Primary_VL3,Primary_IL1,Primary_IL2,Primary_IL3,Secondary_VL1,Secondary_VL2,Secondary_VL3,Secondary_IL1,Secondary_IL2,Secondary_IL3,Oil_Temperature,Power_factor,High_Voltage_Winding_1,High_Voltage_Winding_2,High_Voltage_Winding_3,Low_Voltage_Winding_1,Low_Voltage_Winding_2,Low_Voltage_Winding_3,hv1-lv1,v2-lv2,hv3-lv3,primary_copper_loss,secondary_copper_loss,Total_copper_loss,Total_iron_loss,total_loss,efficiency
24-07-2022 14:00,11.156,10.9,10.86,38.3,38.4,36.9,0.45,0.46,0.44,959.032,956.16,918.81,81,0.74,1.98,1.96,1.97,0.02,0.03,0.01,1.97,1.93,1.95,2825.6505,15277.098,18102.7485,14000,32102.7485,0.96141973
24-07-2022 14:16,11.05,10.99,10.95,38.5,38.3,39.2,0.43,0.45,0.45,964.04,953.67,976.08,81,0.74,2.01,2.03,2,0.01,0.02,0.03,1.98,2.01,1.98,3010.129733,9170.914331,12181.04406,15000,27181.04406,0.967140151
24-07-2022 14:28,11.19,10.85,10.8,37.6,38.5,38.4,0.44,0.44,0.45,941.504,958.65,956.16,81,0.74,2.01,2.01,2.01,0.03,0.02,0.02,1.99,1.99,1.97,2928.2819,14997.40437,17925.68627,16000,33925.68627,0.959318094
24-07-2022 14:30,11.1,10.9,10.85,38.2,37.6,38.3,0.45,0.433,0.44,956.528,936.24,953.67,81,0.74,2.02,1.98,1.96,0.02,0.04,0.02,2,1.94,1.95,2874.004667,17793.26773,20667.2724,17000,37667.2724,0.955033134
24-07-2022 14:45,10.95,11,10.9,39.2,38.2,38.5,0.46,0.45,0.43,981.568,951.18,958.65,81,0.74,2.01,2.01,2.03,0.02,0.01,0.04,1.97,2,2.01,3010.228767,9451.764899,12461.99367,16500,28961.99367,0.965062338
24-07-2022 15:00,10.84,10.9,10.99,36.9,39.2,37.6,0.45,0.43,0.42,923.976,976.08,936.24,81,0.74,1.99,1.99,2.01,0.04,0.02,0.01,1.98,1.97,2,2869.725033,17737.75722,20607.48226,15000,35607.48226,0.95738731
24-07-2022 15:15,10.86,10.94,10.85,39.2,36.9,38.2,0.44,0.44,0.433,981.568,918.81,951.18,81,0.74,1.97,1.99,1.98,0.01,0.01,0.02,1.95,1.98,1.967,2875.359967,6031.966382,8907.326349,15500,24407.32635,0.970394093
24-07-2022 15:30,10.95,11,10.9,38.4,39.2,39.2,0.433,0.45,0.45,961.536,976.08,976.08,81,0.74,2,2.01,2.01,0.02,0.013,0.01,1.99,1.997,2,3042.1376,10295.43618,13337.57378,14000,27337.57378,0.966957171
24-07-2022 15:47,10.8,10.8,11,38.7,38.4,36.9,0.45,0.46,0.43,969.048,956.16,918.81,81,0.74,1.97,1.99,1.99,0.01,0.01,0.013,1.957,1.98,1.97,2864.8092,6181.63475,9046.44395,13000,22046.44395,0.973181024
24-07-2022 16:00,10.85,10.85,10.9,36,38.7,39.2,0.43,0.45,0.44,901.44,963.63,976.08,81,0.74,1.98,2,1.99,0.013,0.02,0.01,1.97,1.98,1.96,2873.124533,9715.046432,12588.17096,12000,24588.17096,0.970181271
24-07-2022 16:16,10.9,10.9,10.94,39.5,36,38.4,0.44,0.44,0.45,989.08,896.4,956.16,81,0.74,1.98,2.03,2.01,0.01,0.03,0.02,1.96,2,2,2894.6802,11302.63482,14197.31502,13500,27697.31502,0.966536904
24-07-2022 16:30,10.99,10.99,11,39.1,39.5,38.7,0.45,0.433,0.46,979.064,983.55,963.63,81,0.74,2.01,2.03,1.99,0.02,0.01,0.03,1.98,2.02,1.976,3073.539567,9624.647082,12698.18665,14000,26698.18665,0.967705038
24-07-2022 16:45,10.85,10.85,10.8,39.1,39.1,36,0.46,0.46,0.45,979.064,973.59,896.4,81,0.74,1.99,2.01,2,0.03,0.014,0.01,1.98,1.996,1.97,2902.413333,14012.07944,16914.49277,15000,31914.49277,0.961637292
24-07-2022 17:00,10.9,10.9,10.85,39,39.1,39.5,0.45,0.44,0.44,976.56,973.59,983.55,81,0.74,2,1.98,2.03,0.01,0.03,0.014,1.986,1.95,2.01,3078.783767,12662.26289,15741.04666,16000,31741.04666,0.961837826
24-07-2022 17:15,11,11,10.9,37.5,39,39.1,0.44,0.45,0.433,939,971.1,973.59,81,0.74,2.02,2.01,2.03,0.014,0.02,0.03,1.99,1.99,2.006,3000.439767,10411.3353,13411.77507,17000,30411.77507,0.963377476
24-07-2022 17:30,10.9,10.9,10.99,38.4,37.5,39.1,0.433,0.45,0.45,961.536,933.75,973.59,81,0.74,1.98,2.01,2.01,0.03,0.024,0.02,1.96,1.986,1.98,2939.6998,16227.11789,19166.81769,16500,35666.81769,0.957319332
24-07-2022 17:45,10.94,10.94,10.85,37.8,38.4,39,0.46,0.44,0.43,946.512,956.16,971.1,81,0.74,2,1.95,1.98,0.02,0.03,0.024,1.976,1.92,1.97,2914.884,15122.7547,18037.6387,14000,32037.6387,0.961494965
24-07-2022 18:00,11,10.91,10.9,36.5,37.8,37.5,0.44,0.43,0.44,913.96,941.22,933.75,81,0.74,1.99,2.01,2.01,0.024,0.01,0.03,1.96,2,1.996,2783.236133,9644.904181,12428.14031,15500,27928.14031,0.966267434
24-07-2022 18:15,10.8,11,11,38.7,36.5,38.4,0.45,0.42,0.45,969.048,908.85,956.16,81,0.74,2,1.99,2.01,0.03,0.014,0.01,1.99,1.976,1.98,2870.141033,13248.43297,16118.574,14000,30118.574,0.963717745
24-07-2022 18:31,10.85,10.9,10.9,36,38.7,37.8,0.45,0.42,0.46,901.44,963.63,941.22,81,0.74,2.03,1.97,1.95,0.01,0.03,0.014,2.016,1.94,1.93,2789.1891,11998.86704,14788.05614,13000,27788.05614,0.966430953
24-07-2022 18:45,10.9,10.923,10.94,39.5,36,36.5,0.44,0.42,0.45,989.08,896.4,908.85,81,0.74,2.02,2,2.01,0.014,0.02,0.03,1.99,1.98,1.986,2807.175833,9931.27805,12738.45388,12000,24738.45388,0.970004486
24-07-2022 19:01,10.99,10.94,10.91,39.1,39.5,38.7,0.43,0.46,0.44,979.064,983.55,963.63,81,0.74,1.98,1.97,1.99,0.03,0.024,0.02,1.96,1.946,1.96,3027.046467,17331.05218,20358.09865,13500,33858.09865,0.959395851
24-07-2022 19:15,10.85,11,11,39.1,39.1,36,0.42,0.433,0.433,979.064,973.59,896.4,81,0.74,1.97,1.98,1.97,0.02,0.03,0.024,1.946,1.95,1.96,2863.973167,15876.38819,18740.36135,14000,32740.36135,0.96068359
24-07-2022 19:30,10.9,10.92,10.9,39,39.1,39.5,0.42,0.46,0.46,976.56,973.59,983.55,81,0.74,1.99,1.98,2,0.024,0.01,0.03,1.96,1.97,1.977,3058.111267,10798.7826,13856.89386,15000,28856.89386,0.965184709
24-07-2022 19:45,11,10.96,10.923,37.5,39,39.1,0.42,0.44,0.44,939,971.1,973.59,81,0.74,2,2.01,1.97,0.03,0.023,0.01,1.99,1.987,1.94,2960.488567,16050.39191,19010.88048,16000,35010.88048,0.958071348
24-07-2022 20:00,10.9,10.8,10.94,38.4,37.5,39.1,0.46,0.45,0.45,961.536,933.75,973.59,81,0.74,2.03,1.99,1.98,0.01,0.03,0.023,2.007,1.96,1.97,2939.6127,11808.19308,14747.80578,17000,31747.80578,0.96183001
24-07-2022 20:15,10.94,10.84,11,37.8,38.4,39,0.433,0.45,0.45,946.512,956.16,971.1,81,0.74,2.03,2,1.98,0.023,0.01,0.03,2,1.99,1.96,2953.7484,9925.635559,12879.38396,16500,29379.38396,0.964576665
24-07-2022 20:32,10.91,10.83,10.92,36.5,37.8,37.5,0.46,0.44,0.44,913.96,941.22,933.75,81,0.74,1.96,2.02,2.01,0.03,0.02,0.01,1.95,2,1.99,2774.676433,14262.30857,17036.98501,15000,32036.98501,0.96149572
24-07-2022 20:45,11,11.1,10.96,38,36.5,38.4,0.44,0.43,0.43,951.52,908.85,956.16,81,0.74,1.95,1.98,1.99,0.01,0.02,0.02,1.93,1.96,1.95,2796.0098,8531.064251,11327.07405,15500,26827.07405,0.96755419
24-07-2022 21:02,10.9,11.1,10.8,37.5,38,37.8,0.45,0.42,0.42,939,946.2,941.22,81,0.74,2.01,2,2,0.02,0.04,0.02,1.99,1.96,1.99,2857.414167,17821.674,20679.08817,14000,34679.08817,0.95845219
24-07-2022 21:14,10.923,10.9,10.84,38.3,37.5,36.5,0.45,0.433,0.42,959.032,933.75,908.85,81,0.74,2.01,1.99,2.02,0.02,0.01,0.04,1.97,1.98,2,2812.677133,9050.030722,11862.70786,13000,24862.70786,0.969858368
24-07-2022 21:15,10.94,10.92,10.83,38.5,38.3,38,0.44,0.45,0.42,964.04,953.67,946.2,81,0.74,2.03,2,1.98,0.04,0.02,0.01,2.02,1.98,1.97,2933.955833,18458.03875,21391.99458,12000,33391.99458,0.959932427
24-07-2022 21:16,11,10.96,11.1,37.6,38.5,37.5,0.43,0.43,0.46,941.504,958.65,933.75,81,0.74,2.01,2.03,2,0.01,0.01,0.02,1.99,2.02,1.987,2887.708367,6024.357015,8912.065382,13500,22412.06538,0.972748375
24-07-2022 21:30,10.92,10.8,11.1,38.2,37.6,38.3,0.42,0.44,0.433,956.528,936.24,953.67,81,0.74,1.98,2.02,1.99,0.02,0.013,0.01,1.97,2.007,1.98,2888.067167,9901.180795,12789.24796,14000,26789.24796,0.967598456
24-07-2022 21:46,10.96,10.84,10.9,39.2,38.2,38.5,0.433,0.45,0.46,981.568,951.18,958.65,81,0.74,2.01,1.98,2,0.01,0.01,0.013,1.997,1.97,1.97,2980.813867,6231.551253,9212.36512,15000,24212.36512,0.970623633
24-07-2022 22:00,10.8,10.83,10.92,36.9,39.2,37.6,0.45,0.46,0.44,923.976,976.08,936.24,81,0.74,1.96,1.97,2.03,0.013,0.03,0.01,1.95,1.94,2.01,2855.289733,13229.94627,16085.23601,16000,32085.23601,0.961439965
24-07-2022 22:17,10.84,10.82,10.96,39.2,36.9,38.2,0.43,0.45,0.45,981.568,918.81,951.18,81,0.74,1.95,1.99,2.02,0.01,0.02,0.03,1.92,1.97,2.01,2884.572233,8849.176369,11733.7486,17000,28733.7486,0.96532813
24-07-2022 22:30,10.83,11,10.8,38.4,39.2,39.2,0.44,0.44,0.45,961.536,976.08,976.08,81,0.74,2.01,2,1.98,0.03,0.01,0.02,1.99,1.99,1.95,3026.564267,12427.79588,15454.36015,16500,31954.36015,0.96159121
24-07-2022 22:45,11.1,11.153,10.84,38.4,38.4,36.9,0.45,0.433,0.44,961.536,956.16,918.81,81,0.74,1.99,2.03,1.97,0.02,0.03,0.01,1.98,2,1.95,2870.0343,15309.15868,18179.19298,15000,33179.19298,0.960177603
24-07-2022 23:01,11.1,11.1,10.83,37.5,38.4,39.2,0.46,0.44,0.43,939,956.16,976.08,81,0.74,1.97,2.03,1.99,0.01,0.02,0.03,1.94,2.01,1.97,2940.527633,9043.777104,11984.30474,15500,27484.30474,0.966785709
24-07-2022 23:15,10.9,11.156,10.82,38.3,37.5,38.4,0.45,0.46,0.42,959.032,933.75,956.16,81,0.74,2,1.96,2,0.03,0.02,0.02,1.98,1.94,1.98,2879.716667,15016.39192,17896.10859,14000,31896.10859,0.961658543
24-07-2022 23:30,10.92,11.05,11,38.5,38.3,38.4,0.44,0.42,0.433,964.04,953.67,956.16,81,0.74,1.97,1.95,2.03,0.02,0.02,0.02,1.95,1.93,2.02,2924.608267,12265.43834,15190.0466,13000,28190.0466,0.965961863
24-07-2022 23:45,10.96,11,11.153,37.6,38.5,37.5,0.433,0.41,0.45,941.504,958.65,933.75,81,0.74,2.01,2.01,2.03,0.02,0.01,0.02,1.99,2,2,2891.8892,8979.122955,11871.01216,12000,23871.01216,0.971025789
25-07-2022 00:00,10.8,10.9,11.1,38.2,37.6,38.3,0.44,0.4,0.43,956.528,936.24,953.67,81,0.74,1.97,2.01,1.96,0.02,0.03,0.01,1.96,1.98,1.94,2863.8216,14868.27104,17732.09264,13500,31232.09264,0.962426748
25-07-2022 00:15,10.84,10.923,11.156,39.2,38.2,38.5,0.46,0.39,0.44,981.568,951.18,958.65,81,0.74,1.97,2.03,1.95,0.01,0.02,0.03,1.94,2.01,1.94,2959.941833,9252.794911,12212.73674,14000,26212.73674,0.968273623
25-07-2022 00:30,10.83,10.94,11.05,36.9,39.2,37.6,0.42,0.38,0.45,923.976,976.08,936.24,81,0.74,2.01,2.01,2.01,0.03,0.01,0.02,1.99,2,1.98,2889.0467,11719.33197,14608.37867,15000,29608.37867,0.964310415
25-07-2022 00:48,10.82,11,11,39.2,36.9,38.2,0.41,0.433,0.46,981.568,918.81,951.18,81,0.74,2,1.98,2.01,0.02,0.03,0.01,1.99,1.95,1.99,2900.780067,14868.46035,17769.24042,16000,33769.24042,0.959498098
25-07-2022 01:00,11,10.92,10.9,38.4,39.2,39.2,0.4,0.44,0.45,961.536,976.08,976.08,81,0.74,1.97,2.01,2.03,0.01,0.02,0.03,1.94,1.99,2.01,3037.636267,9443.14684,12480.78311,17000,29480.78311,0.964458751
25-07-2022 01:15,11.153,10.96,10.923,38.2,38.4,36.9,0.39,0.46,0.44,956.528,956.16,918.81,81,0.74,2.01,1.96,2.01,0.03,0.02,0.02,1.99,1.94,2,2853.3487,15250.52985,18103.87855,16500,34603.87855,0.95853856
25-07-2022 01:30,11.1,10.8,10.94,39.2,38.2,39.2,0.38,0.42,0.433,981.568,951.18,976.08,81,0.74,1.992,1.95,1.98,0.02,0.01,0.02,1.972,1.94,1.97,2983.01736,9445.490099,12428.50746,15000,27428.50746,0.966850903
25-07-2022 01:45,11.156,10.84,11,36.9,39.2,38.4,0.433,0.41,0.44,923.976,976.08,956.16,81,0.74,2.01,2.01,2.01,0.02,0.01,0.01,2,2,1.99,2929.7827,8870.505412,11800.28811,15500,27300.28811,0.967000751
25-07-2022 02:00,11.05,10.83,10.92,39.2,36.9,38.2,0.44,0.4,0.46,981.568,918.81,951.18,81,0.74,1.99,1.99,1.96,0.01,0.02,0.01,1.98,1.97,1.95,2875.875967,8842.835169,11718.71114,14000,25718.71114,0.968852939
25-07-2022 02:15,11,10.82,10.96,38.4,39.2,39.2,0.46,0.39,0.42,961.536,976.08,976.08,81,0.74,2.01,1.97,1.95,0.01,0.01,0.02,1.99,1.96,1.937,2995.831467,6264.119352,9259.950819,13000,22259.95082,0.972928329
25-07-2022 02:30,10.9,11,10.8,38.4,38.4,36.9,0.42,0.38,0.41,961.536,956.16,918.81,81,0.74,1.96,2,2.01,0.02,0.013,0.01,1.95,1.987,2,2858.6979,10128.45433,12987.15223,12000,24987.15223,0.969712071
25-07-2022 02:45,10.923,11.153,10.84,37.5,38.4,39.2,0.41,0.433,0.4,939,956.16,976.08,81,0.74,1.978,1.97,1.99,0.01,0.01,0.013,1.965,1.96,1.97,2914.786433,5990.772832,8905.559265,13500,22405.55927,0.97275607
25-07-2022 03:00,10.94,11.1,10.83,38.3,37.5,38.4,0.4,0.46,0.39,959.032,933.75,956.16,81,0.74,2.01,2.01,1.97,0.013,0.02,0.01,2,1.99,1.936,2893.2982,9801.33125,12694.62945,14000,26694.62945,0.967709202
25-07-2022 03:15,11,11.156,10.82,38.5,38.3,38.4,0.39,0.44,0.38,964.04,953.67,956.16,81,0.74,1.99,1.97,2,0.01,0.034,0.02,1.97,1.936,1.977,2929.5236,13411.79812,16341.32172,15000,31341.32172,0.962300296
25-07-2022 03:30,10.92,11.05,11,37.6,38.5,37.5,0.38,0.45,0.433,941.504,958.65,933.75,81,0.74,1.998,1.97,1.97,0.02,0.023,0.034,1.964,1.947,1.947,2838.345827,12965.85635,15804.20218,16000,31804.20218,0.961764797
25-07-2022 03:45,10.96,11.19,11.153,38.2,37.6,38.3,0.433,0.45,0.44,956.528,936.24,953.67,81,0.74,2,2.01,2.01,0.034,0.023,0.023,1.977,1.987,1.987,2902.862167,17096.87829,19999.74046,17000,36999.74046,0.955794801
25-07-2022 04:00,10.8,11.1,11.1,39.2,38.2,38.5,0.46,0.44,0.46,981.568,951.18,958.65,81,0.74,1.97,2,1.97,0.023,0.023,0.023,1.947,1.977,1.96,2955.2311,14330.36299,17285.59409,16500,33785.59409,0.959479278
25-07-2022 04:15,10.84,10.95,11.156,36.9,39.2,37.6,0.44,0.43,0.42,923.976,976.08,936.24,81,0.74,2.01,1.97,1.97,0.023,0.01,0.023,1.987,1.96,1.95,2849.708033,9728.2277,12577.93573,14000,26577.93573,0.96784582
25-07-2022 04:30,10.83,10.84,11.05,39.2,36.9,38.2,0.45,0.42,0.41,981.568,918.81,951.18,81,0.74,2.02,2.01,2.01,0.023,0.02,0.01,2.01,1.99,1.976,2924.640433,13017.8967,15942.53714,15500,31442.53714,0.962183151
25-07-2022 04:45,10.82,10.86,11.19,38.4,39.2,39.2,0.45,0.433,0.4,961.536,976.08,976.08,81,0.74,2.03,1.992,2,0.01,0.034,0.02,2.01,1.958,1.977,3042.541227,13885.97668,16928.51791,14000,30928.51791,0.962778365
25-07-2022 05:00,11,10.95,11.1,36.9,38.4,36.9,0.44,0.45,0.39,923.976,956.16,918.81,81,0.74,2.01,2.01,1.97,0.02,0.023,0.034,1.976,1.987,1.947,2794.3578,12711.14575,15505.50355,13000,28505.50355,0.965594069
25-07-2022 05:15,11.153,11,10.95,39.2,36.9,39.2,0.43,0.43,0.38,981.568,918.81,976.08,81,0.74,1.98,1.99,2.01,0.034,0.023,0.023,1.957,1.967,1.987,2946.9325,17399.16557,20346.09807,12000,32346.09807,0.961138644
25-07-2022 05:30,11.1,11.153,10.84,38.4,39.2,38.4,0.42,0.44,0.433,961.536,976.08,956.16,81,0.74,2.01,2.01,1.992,0.023,0.023,0.023,1.987,1.987,1.982,2996.61184,14399.83851,17396.45035,13500,30896.45035,0.962815523
25-07-2022 05:45,11.156,11.1,10.86,38.3,38.4,36.9,0.433,0.45,0.46,959.032,956.16,918.81,81,0.74,1.996,1.96,2.01,0.023,0.01,0.023,1.973,1.95,1.99,2851.628713,10105.87559,12957.5043,14000,26957.5043,0.967401585
25-07-2022 06:00,11.05,11.156,10.95,38.5,38.3,39.2,0.45,0.46,0.44,964.04,953.67,976.08,81,0.74,2.075,1.978,1.99,0.023,0.02,0.01,2.065,1.958,1.956,3011.696923,13191.69066,16203.38758,15000,31203.38758,0.962459985
25-07-2022 06:15,11.19,11.05,11,37.6,38.5,38.4,0.43,0.45,0.45,941.504,958.65,956.16,81,0.74,2.01,2.01,2.01,0.01,0.034,0.02,1.99,1.976,1.987,2928.2819,13376.585,16304.8669,16000,32304.8669,0.961186257
25-07-2022 06:30,11.1,11.19,11.153,38.2,37.6,38.3,0.44,0.44,0.45,956.528,936.24,953.67,81,0.74,1.99,1.99,1.96,0.02,0.023,0.034,1.956,1.967,1.937,2864.1248,12830.62795,15694.75275,17000,32694.75275,0.960736209
25-07-2022 06:45,10.95,11.1,11.1,39.2,38.2,38.5,0.45,0.433,0.44,981.568,951.18,958.65,81,0.74,1.97,1.998,1.978,0.034,0.023,0.023,1.947,1.975,1.955,2958.21094,17863.10736,20821.3183,16500,37321.3183,0.955427722
25-07-2022 07:00,10.84,10.95,11.156,36.9,39.2,37.6,0.46,0.46,0.43,923.976,976.08,936.24,81,0.74,2,2,2.01,0.023,0.023,0.023,1.977,1.977,1.99,2879.385867,13856.73375,16736.11962,15000,31736.11962,0.961843524
25-07-2022 07:15,10.86,10.84,11.05,39.2,36.9,38.2,0.45,0.44,0.42,981.568,918.81,951.18,81,0.74,2.01,1.97,1.99,0.023,0.02,0.023,1.987,1.95,1.956,2891.635233,13022.01848,15913.65372,15500,31413.65372,0.962216577
25-07-2022 07:31,10.95,10.86,11.19,38.4,39.2,39.2,0.44,0.45,0.433,961.536,976.08,976.08,81,0.74,2.01,2.01,1.998,0.023,0.034,0.02,1.99,1.976,1.975,3040.90624,17892.36643,20933.27267,14000,34933.27267,0.958160402
25-07-2022 07:45,11,10.95,11.1,38.7,38.4,36.9,0.433,0.45,0.45,969.048,956.16,918.81,81,0.74,2.02,2.02,2,0.02,0.023,0.034,1.986,1.997,1.977,2909.055,13279.9616,16189.0166,13000,29189.0166,0.964798115
25-07-2022 08:00,11.153,10.8,10.95,36,38.7,39.2,0.46,0.44,0.43,901.44,963.63,976.08,81,0.74,2.01,2.03,1.97,0.034,0.023,0.023,1.987,2.007,1.95,2890.817167,16336.0174,19226.83457,12000,31226.83457,0.962432836
25-07-2022 08:15,11.1,11.18,10.84,39.5,36,38.4,0.44,0.43,0.44,989.08,896.4,956.16,81,0.74,1.98,2.01,2.01,0.023,0.02,0.023,1.957,1.99,1.99,2886.0402,12864.35785,15750.39805,13500,29250.39805,0.9647267
25-07-2022 08:31,11.156,11.13,10.86,39.1,39.5,38.7,0.45,0.42,0.45,979.064,983.55,963.63,81,0.74,2,1.98,2.02,0.023,0.02,0.02,1.98,1.96,2,3057.416267,13804.56997,16861.98624,14000,30861.98624,0.96285546
25-07-2022 08:45,11.05,11.04,10.95,39.1,39.1,36,0.45,0.433,0.46,979.064,973.59,896.4,81,0.74,2.01,2.01,2.03,0.02,0.02,0.02,1.99,1.99,2.02,2925.5654,12715.60136,15641.16676,15000,30641.16676,0.963111428
25-07-2022 09:00,11.19,10.89,10.8,39,39.1,39.5,0.44,0.45,0.45,976.56,973.59,983.55,81,0.74,2.012,1.996,2.01,0.02,0.01,0.02,1.992,1.986,1.98,3082.619753,9523.944851,12606.5646,16000,28606.5646,0.9654763
25-07-2022 09:16,11.1,10.94,11.18,37.5,39,39.1,0.43,0.43,0.44,939,971.1,973.59,81,0.74,2,2.075,1.98,0.02,0.03,0.01,1.99,2.045,1.96,2998.5396,15311.7374,18310.277,17000,35310.277,0.957727951
25-07-2022 09:30,10.95,10.98,11.13,38.4,37.5,39.1,0.42,0.44,0.433,961.536,933.75,973.59,81,0.74,2.01,2.01,2.01,0.01,0.02,0.03,1.98,1.99,2,2954.4454,8904.167914,11858.61331,16500,28358.61331,0.965765294
25-07-2022 09:45,10.84,11.19,11.04,37.8,38.4,39,0.433,0.45,0.46,946.512,956.16,971.1,81,0.74,1.99,1.99,1.996,0.03,0.01,0.02,1.97,1.98,1.966,2937.894,12012.79681,14950.69081,15000,29950.69081,0.963912686
25-07-2022 10:00,10.86,10.97,10.89,36.5,37.8,37.5,0.45,0.46,0.44,913.96,941.22,933.75,81,0.74,1.97,1.97,2.075,0.02,0.03,0.01,1.96,1.94,2.055,2785.772017,14430.88259,17216.65461,15500,32716.65461,0.96071094
25-07-2022 10:15,10.95,10.84,10.94,38.7,36.5,38.4,0.43,0.45,0.45,969.048,908.85,956.16,81,0.74,2,2,2.01,0.01,0.02,0.03,1.97,1.98,1.99,2874.581867,8646.463838,11521.0457,14000,25521.0457,0.969084924
25-07-2022 10:30,10.8,10.99,10.98,36,38.7,37.8,0.44,0.44,0.45,901.44,963.63,941.22,81,0.74,1.97,2.01,1.99,0.03,0.02,0.02,1.95,1.99,1.98,2802.2895,14322.76738,17125.05688,13000,30125.05688,0.963710219
25-07-2022 10:46,11.18,11,11.19,39.5,36,36.5,0.45,0.45,0.44,989.08,896.4,908.85,81,0.74,1.96,2.01,1.97,0.02,0.01,0.02,1.94,2,1.96,2762.5275,9206.363843,11968.89134,12000,23968.89134,0.970910441
25-07-2022 11:00,11.13,11.1,10.97,39.1,39.5,38.7,0.46,0.44,0.43,979.064,983.55,963.63,81,0.74,2.03,1.97,2,0.02,0.01,0.01,2.02,1.96,1.98,3057.518933,9618.222882,12675.74182,13500,26175.74182,0.968316981
25-07-2022 11:15,11.04,11.2,10.84,39.1,39.1,36,0.45,0.43,0.42,979.064,973.59,896.4,81,0.74,2.01,2.01,2.01,0.01,0.02,0.01,2,1.99,2,2916.9254,9517.392308,12434.31771,14000,26434.31771,0.968014013
30-07-2022 15:54,10.89,11,10.99,39,39.1,39.5,0.44,0.42,0.433,976.56,973.59,983.55,81,0.74,1.98,1.98,2.01,0.01,0.01,0.02,1.96,1.97,1.997,3058.2421,6345.046739,9403.288839,15000,24403.28884,0.970398846
30-07-2022 16:00,10.94,11,11,37.5,39,39.1,0.45,0.42,0.45,939,971.1,973.59,81,0.74,2.01,2,1.97,0.02,0.013,0.01,2,1.987,1.96,2960.106067,9967.87121,12927.97728,16000,28927.97728,0.965101941
30-07-2022 16:15,10.98,11.153,11.1,38.4,37.5,39.1,0.44,0.42,0.43,961.536,933.75,973.59,81,0.74,1.98,2.01,2.01,0.01,0.01,0.013,1.967,2,1.99,2939.6998,5992.354029,8932.053829,17000,25932.05383,0.968602679
30-07-2022 16:30,11.19,11.1,11.2,37.8,38.4,39,0.43,0.46,0.44,946.512,956.16,971.1,81,0.74,1.99,2.012,1.98,0.013,0.02,0.01,1.98,1.992,1.946,2940.59544,9980.351491,12920.94693,16500,29420.94693,0.964528329
30-07-2022 16:45,10.97,11.156,11,36.5,37.8,37.5,0.42,0.433,0.45,913.96,941.22,933.75,81,0.74,2.01,2,2,0.01,0.034,0.02,1.99,1.966,1.977,2782.6675,12830.77894,15613.44644,15000,30613.44644,0.96314357
30-07-2022 17:00,10.84,11.05,11,38,36.5,38.4,0.42,0.46,0.46,951.52,908.85,956.16,81,0.74,1.99,2.01,2.01,0.02,0.023,0.034,1.956,1.987,1.987,2838.416033,12379.50236,15217.91839,15500,30717.91839,0.963022444
30-07-2022 17:15,10.99,11.19,11.153,37.5,38,37.8,0.42,0.44,0.45,939,946.2,941.22,81,0.74,2,1.99,2.012,0.034,0.023,0.023,1.977,1.967,1.992,2853.628693,16863.97806,19717.60675,14000,33717.60675,0.959557521
30-07-2022 17:30,11,11.1,11.1,38.3,37.5,36.5,0.46,0.45,0.44,959.032,933.75,908.85,81,0.74,2.03,1.97,2,0.023,0.02,0.023,2.007,1.95,1.99,2804.199733,12870.91982,15675.11956,13000,28675.11956,0.965396428
30-07-2022 17:45,11.1,10.95,11.156,38.5,38.3,38,0.433,0.45,0.45,964.04,953.67,946.2,81,0.74,2.03,2,2.01,0.023,0.01,0.02,2.01,1.99,1.98,2948.395833,10163.1235,13111.51933,12000,25111.51933,0.969565909
30-07-2022 18:00,11.2,10.84,11.05,37.6,38.5,37.5,0.46,0.44,0.44,941.504,958.65,933.75,81,0.74,2.01,1.97,1.99,0.02,0.03,0.01,2,1.94,1.97,2853.375867,15102.74261,17956.11847,13500,31456.11847,0.962167434
30-07-2022 18:15,11,10.86,11.19,38.2,37.6,38.3,0.44,0.43,0.43,956.528,936.24,953.67,81,0.74,2.01,1.96,1.97,0.01,0.02,0.03,1.98,1.94,1.96,2864.6051,8902.991667,11767.59677,14000,25767.59677,0.968795583
30-07-2022 18:30,11,10.95,11.1,39.2,38.2,38.5,0.45,0.42,0.42,981.568,951.18,958.65,81,0.74,2.01,2.03,2,0.03,0.01,0.02,1.99,2.02,1.97,3005.134533,12656.95969,15662.09423,15000,30662.09423,0.963087163
30-07-2022 18:45,11.153,10.8,10.95,36.9,39.2,37.6,0.45,0.433,0.42,923.976,976.08,936.24,81,0.76,1.98,2.01,1.97,0.02,0.03,0.01,1.97,1.98,1.95,2856.580467,15221.98679,18078.56725,16000,34078.56725,0.959142258
30-07-2022 19:00,11.1,10.85,10.84,39.2,36.9,38.2,0.44,0.45,0.42,981.568,918.81,951.18,81,0.76,1.987,1.98,1.96,0.01,0.02,0.03,1.957,1.96,1.94,2869.800627,8849.176369,11718.977,17000,28718.977,0.965345337
30-07-2022 19:15,11.156,10.9,10.86,38.4,39.2,39.2,0.43,0.43,0.46,961.536,976.08,976.08,81,0.76,2.01,2.01,2.03,0.03,0.02,0.02,1.99,1.99,1.99,3057.297067,15603.56977,18660.86684,16500,35160.86684,0.957899288
